customer_id,first_name,last_name,email,phone,address,city,state,zip,latitude,longitude,birth_date,gender,loyalty_tier,signup_date,marketing_opt_in,home_store_id
C000154,Sam,Hernandez,sam.hernandez154@example.com,(666) 603-2468,510 Franklin Ave,Nutley,NJ,07110,,,1955-04-08,,None,2024-04-28,False,S0001
C000155,Riley,Nguyen,riley.nguyen155@example.com,(579) 995-8791,205 West 76Th Street,New York,NY,10023,40.781432,-73.980281,1962-06-05,,Silver,2024-03-09,True,S0001
C000156,Harper,Khan,harper.khan156@example.com,(801) 859-3749,3332 De Lavall Ave,Bronx,NY,10475,40.881239,-73.827236,1961-07-27,,Gold,2024-03-03,False,S0001
C000157,Alex,Chen,alex.chen157@example.com,(715) 796-6455,266 E Broadway,New York,NY,10002,40.714491,-73.98507,1974-05-03,,None,2024-08-11,False,S0001
C000158,Jordan,Davis,jordan.davis158@example.com,(602) 690-2800,36 W 130Th Street,New York,NY,10037,40.810101,-73.941204,1953-09-16,,Silver,2024-03-19,False,S0001
C000159,Harper,Nguyen,harper.nguyen159@example.com,(498) 558-9315,88-04 63Rd Drive,Rego Park,NY,11374,40.724361,-73.866018,1991-07-29,,None,2024-03-13,False,S0001
C000160,Casey,Nguyen,casey.nguyen160@example.com,(616) 644-7058,924 Balcom Avenue,Bronx,NY,10465,40.827474,-73.831466,2005-10-25,,Gold,2024-06-17,False,S0001
C000161,Alex,Wilson,alex.wilson161@example.com,(868) 675-5336,60 West 55Th Street,New York,NY,10019,40.76244,-73.976767,1984-08-09,,None,2024-08-23,False,S0001
C000162,Jamie,Lee,jamie.lee162@example.com,(348) 550-1426,106-71 95Th St,Ozone Park,NY,11417,40.679055,-73.843374,1954-02-01,,None,2023-10-06,False,S0001
C000163,Sam,Rodriguez,sam.rodriguez163@example.com,(774) 664-1844,311 Richardson Street,Brooklyn,NY,11222,40.719899,-73.938834,1958-02-03,,None,2024-08-03,True,S0001
C000164,Quinn,Smith,quinn.smith164@example.com,(498) 646-9159,816 East 46Th Street,Brooklyn,NY,11203,40.641217,-73.933174,2002-04-13,,None,2024-06-30,False,S0001
C000165,Rowan,Martinez,rowan.martinez165@example.com,(262) 323-7824,3299 Cambridge Avenue,Bronx,NY,10463,40.884793,-73.908308,1960-03-19,,None,2023-09-11,True,S0001
C000166,Harper,Hernandez,harper.hernandez166@example.com,(292) 619-1753,31-10 Whitestone Expressway,Flushing,NY,11354,40.769128,-73.840397,1952-04-29,,None,2023-11-05,True,S0001
C000167,Drew,Rodriguez,drew.rodriguez167@example.com,(735) 848-7084,107A Somers St,Brooklyn,NY,11233,40.679043,-73.908749,2000-07-08,,None,2023-09-01,True,S0001
C000168,Sam,Hernandez,sam.hernandez168@example.com,(299) 239-4910,204 9Th Street,Brooklyn,NY,11215,40.671146,-73.990386,1991-04-30,,Silver,2023-10-18,True,S0001
C000169,Jordan,Patel,jordan.patel169@example.com,(683) 643-4846,18-30 129Th Street,College Point,NY,11356,40.782971,-73.83954,1983-01-18,,Silver,2023-08-06,False,S0001
C000170,Sage,Martinez,sage.martinez170@example.com,(465) 636-6076,2785 Frederick Douglas Blvd,New York,NY,10039,40.824667,-73.940595,1975-07-19,,Silver,2024-01-30,False,S0001
C000171,Parker,Rodriguez,parker.rodriguez171@example.com,(838) 482-4605,142-03 Farmers Boulevard,Jamaica,NY,11434,40.670174,-73.765303,2007-10-08,,None,2023-08-17,True,S0001
C000172,Skyler,Rodriguez,skyler.rodriguez172@example.com,(592) 563-8845,1180 Avenue Of The Americas - 8Th Floor,New York,NY,10036,,,1984-03-09,,Silver,2023-09-27,True,S0001
C000173,Logan,Garcia,logan.garcia173@example.com,(381) 381-5321,249 East 48Th Street,New York,NY,10017,40.754111,-73.970565,1993-12-07,,None,2024-04-01,False,S0001
C000174,Jamie,Smith,jamie.smith174@example.com,(261) 544-5837,25718 87Th Avenue,Floral Park,NY,11001,40.731187,-73.708685,1973-05-17,,Platinum,2023-08-23,True,S0001
C000175,Cameron,Khan,cameron.khan175@example.com,(344) 978-3509,501 East 93Rd Street,Brooklyn,NY,11212,40.654995,-73.918596,1986-07-04,,Gold,2024-02-21,False,S0001
C000176,Sam,Khan,sam.khan176@example.com,(745) 581-9336,2714 39Th Avenue,Long Island City,NY,11101,40.754232,-73.935821,1991-06-22,,None,2023-10-21,False,S0001
C000177,Jamie,Wang,jamie.wang177@example.com,(615) 395-6799,75 Main Ave.,Elmwood Park,NJ,07407,,,1970-12-15,,None,2023-12-13,True,S0001
C000178,Sam,Kim,sam.kim178@example.com,(666) 976-9402,96-16 101St Avenue,Ozone Park,NY,11421,40.68462,-73.844727,1998-12-12,,None,2024-06-28,False,S0001
C000179,Riley,Wilson,riley.wilson179@example.com,(463) 454-1236,"805 East 139Th Street, Suite #2",Bronx,NY,10454,40.804413,-73.909661,1988-03-25,,None,2023-09-08,True,S0001
C000180,Taylor,Martinez,taylor.martinez180@example.com,(502) 872-5520,1964 First Avenue,New York,NY,10029,40.786327,-73.942442,1994-01-26,,None,2023-11-06,False,S0001
C000181,Drew,Khan,drew.khan181@example.com,(423) 403-3124,124 Milton Road,Sparta,NJ,07871,,,1991-03-22,,None,2024-02-06,True,S0001
C000182,Parker,Brown,parker.brown182@example.com,(728) 351-8671,75 Broad Street,New York,NY,10004,40.704541,-74.011552,1962-02-15,,Silver,2024-04-19,False,S0001
C000183,Sage,Zhang,sage.zhang183@example.com,(640) 704-3451,665 Broadway,New York,NY,10012,40.727354,-73.995162,1986-12-07,,None,2023-10-17,True,S0001
C000184,Elliot,Lee,elliot.lee184@example.com,(439) 704-7751,140 Carver Loop,Bronx,NY,10475,40.878142,-73.826199,1971-05-25,,Silver,2023-08-10,True,S0001
C000185,Riley,Khan,riley.khan185@example.com,(234) 435-5418,441-451 West End Avenue,New York,NY,10024,40.78576,-73.980146,1999-02-25,,Silver,2023-07-04,True,S0001
C000186,Drew,Gonzalez,drew.gonzalez186@example.com,(425) 443-5122,4349 10Th Street,Long Island City,NY,11101,40.751085,-73.949774,1978-10-21,,Silver,2024-01-02,True,S0001
C000187,Drew,Wilson,drew.wilson187@example.com,(770) 416-4710,141-07 20Th Avenue,Whitestone,NY,11357,40.781675,-73.827292,2005-11-09,,Silver,2024-06-07,False,S0001
C000188,Alex,Lee,alex.lee188@example.com,(740) 329-9752,11305 200Th Street,St. Albans,NY,11412,40.701111,-73.755179,1980-05-13,,Silver,2024-08-21,False,S0001
C000189,Skyler,Martinez,skyler.martinez189@example.com,(483) 594-4758,772 Saratoga Avenue,Brooklyn,NY,11212,40.661953,-73.915585,1965-01-16,,Silver,2024-07-20,False,S0001
C000190,Avery,Perez,avery.perez190@example.com,(609) 719-6933,1838 2Nd Avenue,New York,NY,10128,40.783469,-73.947637,1962-02-27,,None,2024-06-18,True,S0001
C000191,Alex,Zhang,alex.zhang191@example.com,(572) 901-1437,25 Prospect Park West,Brooklyn,NY,11215,40.670835,-73.971666,2007-04-27,,Gold,2023-12-25,True,S0001
C000192,Cameron,Nguyen,cameron.nguyen192@example.com,(530) 933-7844,"257-35 145Th Ave, Ste. 1",Rosedale,NY,11422,40.658167,-73.730763,1994-08-20,,None,2024-06-25,False,S0001
C000193,Harper,Brown,harper.brown193@example.com,(780) 278-3399,47-33 243Rd Street,Little Neck,NY,11362,40.762053,-73.741353,1971-06-26,,Silver,2024-06-18,True,S0001
C000194,Jordan,Gonzalez,jordan.gonzalez194@example.com,(368) 312-4766,25 Kennedy Blvd,East Brunswick,NJ,08816,,,1979-05-15,,None,2024-06-10,False,S0001
C000195,Alex,Davis,alex.davis195@example.com,(303) 961-7496,"20 Vesey Street, 10Th Floor",New York,NY,10007,40.711843,-74.009562,1968-08-24,,Silver,2023-07-27,True,S0001
C000196,Avery,Brown,avery.brown196@example.com,(217) 276-9913,1383 Decatur St,New York,NY,11237,40.692529,-73.90387,2003-01-28,,Silver,2024-02-19,True,S0001
C000197,Taylor,Hernandez,taylor.hernandez197@example.com,(424) 730-2364,190 Utica Ave,Brooklyn,NY,11213,40.672234,-73.930814,1985-01-26,,None,2024-08-24,True,S0001
C000198,Drew,Lee,drew.lee198@example.com,(379) 934-9590,"222 Broadway,F19Th",New York,NY,08691,,,1975-05-05,,Silver,2024-02-18,True,S0001
C000199,Cameron,Nguyen,cameron.nguyen199@example.com,(660) 652-7555,122-15 111 Avenue,South Ozone Park,NY,11420,40.681329,-73.818466,1977-07-30,,None,2024-07-22,True,S0001
C000200,Rowan,Gonzalez,rowan.gonzalez200@example.com,(485) 641-5424,3400 Hwy 35,Hazlet,NJ,07730,,,1953-07-21,,Silver,2024-05-15,True,S0001
C000201,Cameron,Hernandez,cameron.hernandez201@example.com,(889) 498-5430,3214 Greenpoint Avenue,Long Island City,NY,11101,40.735221,-73.935645,1966-03-31,,None,2024-03-11,True,S0001
C000202,Reese,Hernandez,reese.hernandez202@example.com,(518) 872-2845,2906 Shell Rd.,Brooklyn,NY,11224,40.58171,-73.975394,1998-08-23,,Silver,2024-02-06,False,S0001
C000203,Rowan,Wilson,rowan.wilson203@example.com,(822) 578-3351,28 Laight Street,New York,NY,10013,40.721858,-74.007082,1991-02-04,,None,2024-02-20,False,S0001
C000204,Quinn,Zhang,quinn.zhang204@example.com,(686) 594-4534,2G Auer Court,East Brunswick,NJ,08816,,,2007-09-21,,None,2023-08-30,True,S0001
C000205,Rowan,Davis,rowan.davis205@example.com,(831) 957-5489,89-03 250Th Street,Bellerose,NY,11426,40.727712,-73.715184,1969-10-05,,None,2024-01-06,False,S0001
C000206,Skyler,Wang,skyler.wang206@example.com,(629) 566-4947,111 West 33Rd Street,New York,NY,10120,40.749399,-73.988869,2007-10-14,,None,2023-12-22,False,S0001
C000207,Morgan,Gonzalez,morgan.gonzalez207@example.com,(902) 499-9375,454 West 54Th Street,New York,NY,10019,40.766625,-73.98865,1965-07-23,,Gold,2023-10-02,False,S0001
C000208,Reese,Kim,reese.kim208@example.com,(863) 276-4218,10941 120Th Street,South Ozone Park,NY,11420,40.682198,-73.821142,1959-10-22,,None,2024-04-07,False,S0001
C000209,Rowan,Rodriguez,rowan.rodriguez209@example.com,(672) 647-1402,67-19 53Rd Drive,Maspeth,NY,11378,40.729633,-73.897589,2001-06-29,,None,2024-04-15,False,S0001
C000210,Logan,Chen,logan.chen210@example.com,(504) 785-6013,713 Classon Ave,Brooklyn,NY,11238,40.676102,-73.959619,1985-10-25,,None,2023-07-19,False,S0001
C000211,Rowan,Lee,rowan.lee211@example.com,(822) 668-3114,"109-23 71St Road, Apt 6D",Forest Hills,NY,11375,40.721342,-73.842265,1970-12-12,,None,2024-05-04,True,S0001
C000212,Taylor,Lee,taylor.lee212@example.com,(700) 632-8123,196 Bay 8Th Street,Brooklyn,NY,11228,40.607936,-74.014359,1973-02-09,,None,2023-12-23,False,S0001
C000213,Jamie,Wilson,jamie.wilson213@example.com,(875) 234-7208,68-05 Fresh Meadow Lane,Fresh Meadows,NY,11365,40.733431,-73.794585,1956-07-16,,None,2023-12-17,False,S0001
C000214,Jamie,Khan,jamie.khan214@example.com,(756) 857-3525,40 Wall Street,New York,NY,10005,40.706784,-74.010132,1996-11-07,,None,2024-03-05,False,S0001
C000215,Jordan,Wilson,jordan.wilson215@example.com,(242) 862-9887,231 Herbert Avenue,Closter,NJ,07624,,,1991-02-21,,None,2023-07-02,True,S0001
C000216,Jordan,Hernandez,jordan.hernandez216@example.com,(775) 524-3115,20 West 22Nd Street,New York,NY,10010,40.741253,-73.990978,1973-08-03,,None,2023-12-09,True,S0001
C000217,Riley,Zhang,riley.zhang217@example.com,(491) 973-9454,198 Bloomfield Ave  Suite 206,Bloomfield,NJ,07003,,,1960-02-08,,None,2024-02-28,False,S0001
C000218,Morgan,Wang,morgan.wang218@example.com,(871) 877-8388,175 Walnut Avenue,Bronx,NY,10454,40.801396,-73.909918,2000-05-28,,Silver,2024-03-21,True,S0001
C000219,Sam,Chen,sam.chen219@example.com,(440) 218-7247,175-11 148Th Road,Jamaica,NY,11434,40.658697,-73.770188,1999-12-31,,None,2024-02-07,True,S0001
C000220,Cameron,Lee,cameron.lee220@example.com,(459) 765-7852,112 S 1St St,Brooklyn,NY,11249,40.714263,-73.962698,1991-07-09,,Gold,2023-10-06,True,S0001
C000221,Sage,Perez,sage.perez221@example.com,(544) 401-4557,235 East 22 St.,New York,NY,10010,40.737804,-73.982748,1969-12-21,,Silver,2023-12-03,False,S0001
C000222,Avery,Brown,avery.brown222@example.com,(445) 724-4182,1010 Hancock Street,Brooklyn,NY,11221,40.687337,-73.915964,1964-05-30,,Silver,2023-12-22,False,S0001
C000223,Skyler,Zhang,skyler.zhang223@example.com,(375) 865-3660,328 12Th Street,Union City,NJ,07087,,,1961-11-11,,None,2023-09-08,False,S0001
C000224,Rowan,Lee,rowan.lee224@example.com,(795) 541-3687,18-59 Ditmars Blvd,Astoria,NY,11105,40.781811,-73.918737,2009-10-22,,None,2024-08-09,True,S0001
C000225,Reese,Smith,reese.smith225@example.com,(709) 861-1845,25 Bergen Street,Brooklyn,NY,11201,40.687486,-73.992367,1976-11-25,,Silver,2023-08-29,True,S0001
C000226,Logan,Clark,logan.clark226@example.com,(590) 402-5348,3 Coleman Square,Howard Beach,NY,11414,40.660339,-73.83054,1995-01-24,,Platinum,2024-06-01,False,S0001
C000227,Harper,Brown,harper.brown227@example.com,(235) 759-6921,106 West 117Th Street,New York,NY,10026,40.802845,-73.949554,1951-11-19,,None,2023-09-10,False,S0001
C000228,Riley,Hernandez,riley.hernandez228@example.com,(346) 856-8166,355 East 72Nd Street Unit 12C,New York,NY,10021,40.768201,-73.956917,1970-08-01,,None,2023-09-24,True,S0001
C000229,Jamie,Clark,jamie.clark229@example.com,(713) 710-5126,183 E Mosholu Parkway N,Bronx,NY,10467,40.875319,-73.88148,1958-05-03,,Silver,2024-08-12,True,S0001
C000230,Cameron,Gonzalez,cameron.gonzalez230@example.com,(327) 739-9348,313 West 118Th Street,New York,NY,10026,40.805932,-73.95488,1999-06-10,,None,2024-05-20,True,S0001
C000231,Riley,Clark,riley.clark231@example.com,(380) 315-7642,21 Walton Street,Brooklyn,NY,11206,40.700686,-73.951633,1982-08-15,,Silver,2024-04-27,True,S0001
C000232,Casey,Smith,casey.smith232@example.com,(792) 675-9158,9916 Bellaire Place,Queens Village,NY,11429,40.713377,-73.749564,1971-01-04,,Silver,2023-09-04,True,S0001
C000233,Harper,Perez,harper.perez233@example.com,(446) 387-2703,"67 West Street, Suite 401",Brooklyn,NY,11222,40.728661,-73.959082,1960-08-13,,None,2024-08-01,False,S0001
C000234,Sam,Gonzalez,sam.gonzalez234@example.com,(761) 363-9527,524 Brighton Avenue,Spring Lake,NJ,07762,,,1994-11-07,,None,2024-06-17,False,S0001
C000235,Taylor,Lee,taylor.lee235@example.com,(409) 293-7961,75 West 238Th Street Apt 7D,Bronx,NY,10463,40.882242,-73.897043,1976-03-24,,None,2024-04-30,False,S0001
C000236,Skyler,Wilson,skyler.wilson236@example.com,(887) 699-3700,96-09 67Th Avenue,Rego Park,NY,11374,40.722535,-73.856627,1975-04-23,,Platinum,2023-10-10,True,S0001
C000237,Sam,Smith,sam.smith237@example.com,(561) 619-7906,82-32 246Th Street,Bellerose,NY,11426,40.737677,-73.722207,2008-02-18,,Platinum,2023-11-16,False,S0001
C000238,Parker,Lopez,parker.lopez238@example.com,(530) 363-6894,809 Metropolitan Avenue,Brooklyn,NY,11211,40.714735,-73.94193,1986-05-05,,None,2023-10-21,True,S0001
C000239,Casey,Hernandez,casey.hernandez239@example.com,(897) 821-6571,"14 Wall St, Fl #20",New York,NY,10005,40.707347,-74.010997,1977-06-12,,Silver,2024-03-30,True,S0001
C000240,Drew,Zhang,drew.zhang240@example.com,(754) 845-1945,1011 Us Highway 22,Bridgewater,NJ,08807,,,1954-06-18,,None,2023-08-31,True,S0001
C000241,Drew,Nguyen,drew.nguyen241@example.com,(610) 343-4214,50 Bayard Street,Brooklyn,NY,11211,40.718972,-73.950498,1988-07-26,,None,2023-07-11,True,S0001
C000242,Logan,Lopez,logan.lopez242@example.com,(506) 823-9055,33 Bay 23 St 2Fl,Brooklyn,NY,11214,40.604314,-73.999755,1988-01-16,,Platinum,2024-04-02,True,S0001
C000243,Parker,Nguyen,parker.nguyen243@example.com,(850) 602-7423,38 Starview Drive,Hillsborough,NJ,08844,,,1986-03-26,,Silver,2024-08-21,False,S0001
C000244,Riley,Chen,riley.chen244@example.com,(289) 463-4566,66 Ford Road,Denville,NJ,07834,,,2001-04-11,,None,2024-08-23,False,S0001
C000245,Riley,Brown,riley.brown245@example.com,(893) 626-3926,79A Clermont Avenue,Brooklyn,NY,11205,40.695146,-73.971248,1985-12-26,,None,2024-03-27,False,S0001
C000246,Jamie,Garcia,jamie.garcia246@example.com,(529) 304-5283,40 Exchange Place,`,NY,10005,40.705917,-74.010218,1959-08-14,,Gold,2023-12-28,True,S0001
C000247,Alex,Khan,alex.khan247@example.com,(308) 558-7596,1652 Park Avenue,New York,NY,10035,40.800095,-73.943279,1987-12-14,,Silver,2023-12-12,True,S0001
C000248,Rowan,Zhang,rowan.zhang248@example.com,(758) 841-8077,878 Jefferson Ave,Brooklyn,NY,11221,40.686461,-73.922322,2000-12-25,,Gold,2023-07-10,True,S0001
C000249,Harper,Lopez,harper.lopez249@example.com,(696) 262-8682,2186 5Th Avenue,New York,NY,10037,40.811593,-73.938494,1970-07-11,,Silver,2023-10-22,True,S0001
C000250,Riley,Zhang,riley.zhang250@example.com,(339) 295-3120,69 Highbridge Blvd,Medford,NJ,08055,,,1976-09-07,,None,2023-10-22,False,S0001
C000251,Skyler,Davis,skyler.davis251@example.com,(442) 656-5576,853 Nottingham Way,Hamilton Township,NJ,08638,,,1965-04-22,,None,2024-02-19,False,S0001
C000252,Rowan,Nguyen,rowan.nguyen252@example.com,(659) 409-1581,37 Thomas Street,Old Bridge,NJ,08857,,,1958-11-11,,None,2023-11-30,False,S0001
C000253,Alex,Martinez,alex.martinez253@example.com,(623) 914-7263,150 W End Ave #5D,New York,NY,10023,40.776706,-73.986727,1953-05-17,,None,2023-08-25,True,S0001
C000254,Skyler,Khan,skyler.khan254@example.com,(808) 833-1251,2019 Flatbush Avenue,Brooklyn,NY,11234,40.620525,-73.934606,1989-01-25,,None,2024-04-27,False,S0001
C000255,Cameron,Lee,cameron.lee255@example.com,(483) 843-8843,"1412 Broadway, 21St Fl",New York,NY,10018,40.753711,-73.987046,1979-10-14,,Silver,2023-09-11,True,S0001
C000256,Rowan,Lopez,rowan.lopez256@example.com,(232) 579-1049,471 Prospect Place,Brooklyn,NY,11238,40.676003,-73.960898,1971-12-12,,Silver,2024-06-27,False,S0001
C000257,Reese,Martinez,reese.martinez257@example.com,(285) 681-2181,89-11 168Th Place,Jamaica,NY,11432,40.708736,-73.792937,1973-09-19,,None,2024-05-21,False,S0001
C000258,Sage,Lee,sage.lee258@example.com,(816) 624-6405,470 Convent Ave Ofc 4,New York,NY,10031,40.828159,-73.943392,1981-07-10,,Gold,2024-08-23,False,S0001
C000259,Harper,Lopez,harper.lopez259@example.com,(574) 956-7105,4538 Richardson Avenue,Bronx,NY,10470,40.901328,-73.85342,2010-02-10,,Silver,2024-02-14,True,S0001
C000260,Elliot,Lopez,elliot.lopez260@example.com,(461) 393-1606,86 Fleet Place Suite 5A,Brooklyn,NY,11201,40.693059,-73.981771,1956-02-28,,Silver,2024-02-13,True,S0001
C000261,Logan,Hernandez,logan.hernandez261@example.com,(829) 711-4697,471 Ralph Ave,Brooklyn,NY,11233,40.673165,-73.922168,1956-11-22,,None,2023-07-22,False,S0001
C000262,Quinn,Martinez,quinn.martinez262@example.com,(324) 237-5779,2534 Adam Clayton Powell Jr. Blvd,New York,NY,10039,40.822709,-73.938306,1984-05-08,,Silver,2023-09-08,False,S0001
C000263,Taylor,Martinez,taylor.martinez263@example.com,(261) 447-7096,560  W 43Rd Street 23G,New York,NY,10036,40.761122,-73.996946,1969-05-23,,Silver,2023-08-21,False,S0001
C000264,Sage,Lopez,sage.lopez264@example.com,(250) 836-5623,3705 Quakerbridge Rd,Hamilton,NJ,08619,,,2008-08-12,,Gold,2024-01-30,False,S0001
C000265,Cameron,Smith,cameron.smith265@example.com,(239) 301-3998,495 Flatbush Avenue Fl 1,Brooklyn,NY,11225,40.662162,-73.961739,2004-11-25,,None,2024-06-22,True,S0001
C000266,Harper,Smith,harper.smith266@example.com,(886) 740-2876,2178 Amsterdam Avenue,New York,NY,10032,40.83981,-73.936968,2000-10-03,,None,2024-04-10,False,S0001
C000267,Reese,Wang,reese.wang267@example.com,(635) 838-9409,244 Fifth Avenue,New York,NY,10001,40.744521,-73.987427,1950-03-12,,Gold,2024-01-22,False,S0001
C000268,Quinn,Davis,quinn.davis268@example.com,(305) 782-4558,121 St. Nicholas Avenue,New York,NY,10026,40.803703,-73.952707,1998-10-24,,Gold,2024-06-08,False,S0001
C000269,Rowan,Smith,rowan.smith269@example.com,(269) 325-4117,105 West 125Th Street,New York,NY,10027,40.807946,-73.945866,1975-11-28,,None,2023-08-14,True,S0001
C000270,Avery,Davis,avery.davis270@example.com,(368) 451-9942,6300 Riverdale Ave,Bronx,NY,10471,40.912869,-73.902473,2000-01-29,,None,2024-04-22,True,S0001
C000271,Sage,Brown,sage.brown271@example.com,(697) 332-3628,1683 58Th St,Brooklyn,NY,11204,40.624786,-73.988735,1994-04-09,,Silver,2024-02-02,True,S0001
C000272,Morgan,Smith,morgan.smith272@example.com,(835) 268-9883,"128 10Th Street, Unit A",Brooklyn,NY,11215,40.671709,-73.993284,2004-08-10,,Gold,2024-03-28,False,S0001
C000273,Quinn,Garcia,quinn.garcia273@example.com,(571) 628-8728,27 Ironia Road,Flanders,NJ,07836,,,1978-04-14,,Silver,2024-07-11,True,S0001
C000274,Quinn,Kim,quinn.kim274@example.com,(341) 614-7487,10 Pennyfield Ave,Bronx,NY,10465,40.809205,-73.802172,1951-07-06,,Silver,2023-12-11,False,S0001
C000275,Jamie,Wang,jamie.wang275@example.com,(497) 425-3013,156 West 86Th Street,New York,NY,10024,40.78728,-73.974075,1987-03-25,,Silver,2024-04-28,True,S0001
C000276,Sage,Davis,sage.davis276@example.com,(461) 811-5921,1503 College Point Blvd,College Point,NY,11356,40.784045,-73.845806,1961-11-28,,Silver,2024-02-02,True,S0001
C000277,Skyler,Martinez,skyler.martinez277@example.com,(568) 581-5130,4514 Church Avenue,Brooklyn,NY,11203,40.651519,-73.934969,1992-03-13,,Silver,2023-11-26,True,S0001
C000278,Rowan,Wang,rowan.wang278@example.com,(913) 957-5266,325 Hudson Street,New York,NY,10013,40.72675,-74.007923,2007-12-09,,Gold,2024-08-17,False,S0001
C000279,Cameron,Khan,cameron.khan279@example.com,(493) 575-4686,114-26 146Th Street,Jamaica,NY,11436,40.684768,-73.796949,1998-10-01,,None,2024-05-26,False,S0001
C000280,Taylor,Martinez,taylor.martinez280@example.com,(284) 643-2931,393 Mother Gaston Blvd,Brooklyn,NY,11212,40.669514,-73.906801,1971-01-06,,None,2024-03-31,True,S0001
C000281,Rowan,Kim,rowan.kim281@example.com,(709) 467-2071,1000 Sanger Avenue,Oceanport,NJ,07757,,,1956-07-15,,Silver,2023-07-30,True,S0001
C000282,Parker,Khan,parker.khan282@example.com,(817) 679-5747,164 Brighton Road,Clifton,NJ,07012,,,1963-09-17,,None,2023-10-24,True,S0001
C000283,Jamie,Lopez,jamie.lopez283@example.com,(500) 515-3699,941 Fulton Street,Brooklyn,NY,11238,40.683182,-73.965423,1980-09-18,,None,2024-04-10,True,S0001
